;city;PC6;Homes_Passed;ACTIVE_CUSTOMERS_Resi;ACTIVE_CUSTOMERS_Soho;;;;;
;'S-GRAVENHAGE;2562XK;13;5;2;;;;;
;'S-GRAVENHAGE;2562XM;26;9;1;;;;;
;'S-GRAVENHAGE;2562XN;50;19;0;;;;;
;'S-GRAVENHAGE;2562XP;20;5;2;;;;;
;'S-GRAVENHAGE;2562XR;23;3;3;;;;;
;'S-GRAVENHAGE;2562XW;28;6;1;;;;;
;'S-GRAVENHAGE;2562XZ;20;6;0;;;;;
;'S-GRAVENHAGE;2563AA;32;10;7;;;;;
;'S-GRAVENHAGE;2563AC;33;5;2;;;;;
;'S-GRAVENHAGE;2563AE;29;8;3;;;;;
;'S-GRAVENHAGE;2563AG;17;5;1;;;;;
;'S-GRAVENHAGE;2563AJ;24;7;2;;;;;
;'S-GRAVENHAGE;2563AK;17;5;1;;;;;
;'S-GRAVENHAGE;2563AL;20;7;2;;;;;
;'S-GRAVENHAGE;2563AM;23;5;5;;;;;
;'S-GRAVENHAGE;2563AS;33;6;4;;;;;
;'S-GRAVENHAGE;2563AV;14;7;5;;;;;
;'S-GRAVENHAGE;2563AW;16;6;1;;;;;
;'S-GRAVENHAGE;2563BB;32;5;1;;;;;
;'S-GRAVENHAGE;2563BD;17;7;1;;;;;
;'S-GRAVENHAGE;2563BH;10;4;0;;;;;
;'S-GRAVENHAGE;2563BJ;16;8;2;;;;;
;'S-GRAVENHAGE;2563BP;25;15;2;;;;;
;'S-GRAVENHAGE;2563BS;23;14;2;;;;;
;'S-GRAVENHAGE;2563BT;18;14;0;;;;;
;'S-GRAVENHAGE;2563BV;20;15;0;;;;;
;'S-GRAVENHAGE;2563BX;12;8;0;;;;;
;'S-GRAVENHAGE;2563CB;45;19;1;;;;;
;'S-GRAVENHAGE;2563CC;9;2;1;;;;;
;'S-GRAVENHAGE;2563CD;26;8;1;;;;;
;'S-GRAVENHAGE;2563CH;23;7;0;;;;;
;'S-GRAVENHAGE;2563CJ;19;5;1;;;;;
;'S-GRAVENHAGE;2563CP;24;10;1;;;;;
;'S-GRAVENHAGE;2563CS;29;7;3;;;;;
;'S-GRAVENHAGE;2563CT;20;2;1;;;;;
;'S-GRAVENHAGE;2563CV;13;3;0;;;;;
;'S-GRAVENHAGE;2563CX;22;11;3;;;;;
;'S-GRAVENHAGE;2563ED;14;6;1;;;;;
;'S-GRAVENHAGE;2563EE;17;4;0;;;;;
;'S-GRAVENHAGE;2563EN;14;11;0;;;;;
;'S-GRAVENHAGE;2563EP;13;7;3;;;;;
;'S-GRAVENHAGE;2563GB;19;7;0;;;;;
;'S-GRAVENHAGE;2563GC;36;17;0;;;;;
;'S-GRAVENHAGE;2563GD;4;3;0;;;;;
;'S-GRAVENHAGE;2563GH;24;14;2;;;;;
;'S-GRAVENHAGE;2563GJ;24;16;1;;;;;
;'S-GRAVENHAGE;2563GK;24;9;4;;;;;
;'S-GRAVENHAGE;2563GS;13;3;0;;;;;
;'S-GRAVENHAGE;2563GT;20;7;1;;;;;
;'S-GRAVENHAGE;2563GV;33;19;2;;;;;
;'S-GRAVENHAGE;2563GX;25;17;2;;;;;
;'S-GRAVENHAGE;2563HB;26;15;1;;;;;
;'S-GRAVENHAGE;2563HC;15;9;1;;;;;
;'S-GRAVENHAGE;2563HG;34;6;2;;;;;
;'S-GRAVENHAGE;2563HH;28;14;0;;;;;
;'S-GRAVENHAGE;2563HJ;4;1;1;;;;;
;'S-GRAVENHAGE;2563HK;1;1;0;;;;;
;'S-GRAVENHAGE;2563HL;27;20;0;;;;;
;'S-GRAVENHAGE;2563HS;2;0;0;;;;;
;'S-GRAVENHAGE;2563HV;18;11;0;;;;;
;'S-GRAVENHAGE;2563HX;17;6;1;;;;;
;'S-GRAVENHAGE;2563JA;21;10;0;;;;;
;'S-GRAVENHAGE;2563JE;18;13;0;;;;;
;'S-GRAVENHAGE;2563JG;14;10;0;;;;;
;'S-GRAVENHAGE;2563JL;26;14;0;;;;;
;'S-GRAVENHAGE;2563JM;25;14;3;;;;;
;'S-GRAVENHAGE;2563JN;24;17;1;;;;;
;'S-GRAVENHAGE;2563JP;20;15;0;;;;;
;'S-GRAVENHAGE;2563JR;17;11;0;;;;;
;'S-GRAVENHAGE;2563KA;16;11;1;;;;;
;'S-GRAVENHAGE;2563KE;19;9;2;;;;;
;'S-GRAVENHAGE;2563KM;15;5;0;;;;;
;'S-GRAVENHAGE;2563KN;15;4;0;;;;;
;'S-GRAVENHAGE;2563KP;20;5;0;;;;;
;'S-GRAVENHAGE;2563KR;25;7;0;;;;;
;'S-GRAVENHAGE;2563KW;15;8;0;;;;;
;'S-GRAVENHAGE;2563KZ;15;8;3;;;;;
;'S-GRAVENHAGE;2563NM;2;1;0;;;;;
;'S-GRAVENHAGE;2563NN;19;5;0;;;;;
;'S-GRAVENHAGE;2563NR;19;8;0;;;;;
;'S-GRAVENHAGE;2563NW;16;7;0;;;;;
;'S-GRAVENHAGE;2563NZ;22;11;0;;;;;
;'S-GRAVENHAGE;2563PA;23;11;0;;;;;
;'S-GRAVENHAGE;2563PC;21;12;0;;;;;
;'S-GRAVENHAGE;2563PE;24;17;1;;;;;
;'S-GRAVENHAGE;2563PG;21;12;1;;;;;
;'S-GRAVENHAGE;2563PK;24;9;1;;;;;
;'S-GRAVENHAGE;2563PL;16;8;0;;;;;
;'S-GRAVENHAGE;2563PM;18;8;1;;;;;
;'S-GRAVENHAGE;2563PN;18;11;0;;;;;
;'S-GRAVENHAGE;2563PS;20;8;1;;;;;
;'S-GRAVENHAGE;2563PW;13;11;0;;;;;
;'S-GRAVENHAGE;2563RA;23;11;1;;;;;
;'S-GRAVENHAGE;2563RC;22;13;1;;;;;
;'S-GRAVENHAGE;2563RE;24;13;0;;;;;
;'S-GRAVENHAGE;2563RG;19;11;1;;;;;
;'S-GRAVENHAGE;2563RK;26;13;0;;;;;
;'S-GRAVENHAGE;2563RL;5;3;0;;;;;
;'S-GRAVENHAGE;2563RM;24;12;0;;;;;
;'S-GRAVENHAGE;2563RN;23;15;1;;;;;
;'S-GRAVENHAGE;2563RR;24;8;2;;;;;
;'S-GRAVENHAGE;2563RW;17;7;4;;;;;
;'S-GRAVENHAGE;2563RZ;19;13;1;;;;;
;'S-GRAVENHAGE;2563SB;23;12;0;;;;;
;'S-GRAVENHAGE;2563SC;24;12;1;;;;;
;'S-GRAVENHAGE;2563SG;20;9;1;;;;;
;'S-GRAVENHAGE;2563SH;23;11;1;;;;;
;'S-GRAVENHAGE;2563SJ;22;8;2;;;;;
;'S-GRAVENHAGE;2563SK;16;10;1;;;;;
;'S-GRAVENHAGE;2563SL;23;8;0;;;;;
;'S-GRAVENHAGE;2563SV;18;8;0;;;;;
;'S-GRAVENHAGE;2563SX;18;7;1;;;;;
;'S-GRAVENHAGE;2563TA;18;6;1;;;;;
;'S-GRAVENHAGE;2563TC;14;9;0;;;;;
;'S-GRAVENHAGE;2563TE;19;9;0;;;;;
;'S-GRAVENHAGE;2563TG;24;12;0;;;;;
;'S-GRAVENHAGE;2563TK;18;7;0;;;;;
;'S-GRAVENHAGE;2563TL;18;8;1;;;;;
;'S-GRAVENHAGE;2563TM;12;6;0;;;;;
;'S-GRAVENHAGE;2563TN;18;11;0;;;;;
;'S-GRAVENHAGE;2563TR;14;9;0;;;;;
;'S-GRAVENHAGE;2563TW;13;7;1;;;;;
;'S-GRAVENHAGE;2563TZ;15;8;1;;;;;
;'S-GRAVENHAGE;2563VD;23;16;0;;;;;
;'S-GRAVENHAGE;2563VE;18;11;0;;;;;
;'S-GRAVENHAGE;2563VN;16;7;1;;;;;
;'S-GRAVENHAGE;2563VP;7;3;0;;;;;
;'S-GRAVENHAGE;2563VZ;12;6;0;;;;;
;'S-GRAVENHAGE;2563XE;25;6;0;;;;;
;'S-GRAVENHAGE;2563XG;26;16;0;;;;;
;'S-GRAVENHAGE;2563XK;24;13;2;;;;;
;'S-GRAVENHAGE;2563XL;36;13;1;;;;;
;'S-GRAVENHAGE;2563XM;24;15;0;;;;;
;'S-GRAVENHAGE;2563XN;28;12;1;;;;;
;'S-GRAVENHAGE;2563XR;29;18;0;;;;;
;'S-GRAVENHAGE;2563XW;22;6;1;;;;;
;'S-GRAVENHAGE;2563XZ;20;13;1;;;;;
;'S-GRAVENHAGE;2563ZH;21;11;1;;;;;
;'S-GRAVENHAGE;2563ZJ;23;8;1;;;;;
;'S-GRAVENHAGE;2563ZP;23;10;2;;;;;
;'S-GRAVENHAGE;2563ZS;29;4;2;;;;;
;'S-GRAVENHAGE;2563ZT;26;10;0;;;;;
;'S-GRAVENHAGE;2563ZV;26;9;0;;;;;
;'S-GRAVENHAGE;2563ZX;16;10;0;;;;;
;'S-GRAVENHAGE;2564AA;18;7;2;;;;;
;'S-GRAVENHAGE;2564AC;21;12;1;;;;;
;'S-GRAVENHAGE;2564AE;24;14;1;;;;;
;'S-GRAVENHAGE;2564AH;32;8;1;;;;;
;'S-GRAVENHAGE;2564AK;20;11;2;;;;;
;'S-GRAVENHAGE;2564AL;23;8;1;;;;;
;'S-GRAVENHAGE;2564AM;26;16;4;;;;;
;'S-GRAVENHAGE;2564AN;19;13;1;;;;;
;'S-GRAVENHAGE;2552AG;23;13;0;;;;;
;'S-GRAVENHAGE;2552AK;17;4;0;;;;;
;'S-GRAVENHAGE;2552AL;15;9;2;;;;;
;'S-GRAVENHAGE;2552AM;13;4;2;;;;;
;'S-GRAVENHAGE;2552AN;12;4;2;;;;;
;'S-GRAVENHAGE;2552AR;15;6;0;;;;;
;'S-GRAVENHAGE;2552BC;12;8;0;;;;;
;'S-GRAVENHAGE;2552BD;56;27;1;;;;;
;'S-GRAVENHAGE;2552BE;3;0;3;;;;;
;'S-GRAVENHAGE;2552BG;12;3;1;;;;;
;'S-GRAVENHAGE;2552BH;37;22;2;;;;;
;'S-GRAVENHAGE;2552BJ;1;1;0;;;;;
;'S-GRAVENHAGE;2552BK;29;25;0;;;;;
;'S-GRAVENHAGE;2552BM;28;16;0;;;;;
;'S-GRAVENHAGE;2552BN;11;6;2;;;;;
;'S-GRAVENHAGE;2552BP;6;1;0;;;;;
;'S-GRAVENHAGE;2552BS;29;21;0;;;;;
;'S-GRAVENHAGE;2552BT;17;10;0;;;;;
;'S-GRAVENHAGE;2552BW;8;6;0;;;;;
;'S-GRAVENHAGE;2552CA;10;6;0;;;;;
;'S-GRAVENHAGE;2552CB;15;9;2;;;;;
;'S-GRAVENHAGE;2552CC;15;5;2;;;;;
;'S-GRAVENHAGE;2552CD;22;9;2;;;;;
;'S-GRAVENHAGE;2552CJ;85;58;0;;;;;
;'S-GRAVENHAGE;2552CR;32;20;0;;;;;
;'S-GRAVENHAGE;2552CS;40;29;0;;;;;
;'S-GRAVENHAGE;2552CV;28;18;0;;;;;
;'S-GRAVENHAGE;2552CX;32;26;0;;;;;
;'S-GRAVENHAGE;2552CZ;17;14;1;;;;;
;'S-GRAVENHAGE;2552DE;6;0;2;;;;;
;'S-GRAVENHAGE;2552DG;26;19;1;;;;;
;'S-GRAVENHAGE;2552DK;20;14;1;;;;;
;'S-GRAVENHAGE;2552DL;6;5;0;;;;;
;'S-GRAVENHAGE;2552DM;22;19;0;;;;;
;'S-GRAVENHAGE;2552DN;39;30;1;;;;;
;'S-GRAVENHAGE;2552DT;22;19;1;;;;;
;'S-GRAVENHAGE;2552DW;20;11;0;;;;;
;'S-GRAVENHAGE;2552EA;85;60;1;;;;;
;'S-GRAVENHAGE;2552EB;30;14;1;;;;;
;'S-GRAVENHAGE;2552EC;11;12;0;;;;;
;'S-GRAVENHAGE;2552ED;14;5;0;;;;;
;'S-GRAVENHAGE;2552EJ;12;10;0;;;;;
;'S-GRAVENHAGE;2552EP;113;53;5;;;;;
;'S-GRAVENHAGE;2552ES;15;7;0;;;;;
;'S-GRAVENHAGE;2552ET;18;9;0;;;;;
;'S-GRAVENHAGE;2552EV;26;17;0;;;;;
;'S-GRAVENHAGE;2552EX;16;10;0;;;;;
;'S-GRAVENHAGE;2552EZ;16;10;0;;;;;
;'S-GRAVENHAGE;2552GE;91;16;0;;;;;
;'S-GRAVENHAGE;2552GG;104;15;0;;;;;
;'S-GRAVENHAGE;2552GH;12;6;1;;;;;
;'S-GRAVENHAGE;2552GK;63;40;1;;;;;
;'S-GRAVENHAGE;2552GL;8;1;1;;;;;
;'S-GRAVENHAGE;2552GM;17;12;0;;;;;
;'S-GRAVENHAGE;2552GN;24;11;2;;;;;
;'S-GRAVENHAGE;2552GP;18;16;0;;;;;
;'S-GRAVENHAGE;2552GT;10;2;0;;;;;
;'S-GRAVENHAGE;2552GW;30;13;2;;;;;
;'S-GRAVENHAGE;2552HE;30;19;1;;;;;
;'S-GRAVENHAGE;2552HG;22;15;2;;;;;
;'S-GRAVENHAGE;2552HH;28;15;1;;;;;
;'S-GRAVENHAGE;2552HK;53;37;5;;;;;
;'S-GRAVENHAGE;2552HL;18;9;3;;;;;
;'S-GRAVENHAGE;2552HM;29;19;2;;;;;
;'S-GRAVENHAGE;2552HN;21;16;1;;;;;
;'S-GRAVENHAGE;2552HR;26;19;3;;;;;
;'S-GRAVENHAGE;2552HW;8;6;1;;;;;
;'S-GRAVENHAGE;2552JA;14;10;0;;;;;
;'S-GRAVENHAGE;2552JB;5;3;0;;;;;
;'S-GRAVENHAGE;2552JC;36;22;3;;;;;
;'S-GRAVENHAGE;2552JR;15;11;0;;;;;
;'S-GRAVENHAGE;2552JS;20;12;0;;;;;
;'S-GRAVENHAGE;2552JV;31;19;1;;;;;
;'S-GRAVENHAGE;2552JX;20;15;0;;;;;
;'S-GRAVENHAGE;2552JZ;14;11;0;;;;;
;'S-GRAVENHAGE;2552KE;29;9;0;;;;;
;'S-GRAVENHAGE;2552KG;16;8;0;;;;;
;'S-GRAVENHAGE;2552KH;30;10;0;;;;;
;'S-GRAVENHAGE;2552KK;26;12;0;;;;;
;'S-GRAVENHAGE;2552KL;16;10;0;;;;;
;'S-GRAVENHAGE;2552KM;28;16;0;;;;;
;'S-GRAVENHAGE;2552KN;8;5;0;;;;;
;'S-GRAVENHAGE;2552KW;32;21;0;;;;;
;'S-GRAVENHAGE;2552LA;26;17;2;;;;;
;'S-GRAVENHAGE;2552LB;30;18;1;;;;;
;'S-GRAVENHAGE;2552LG;34;15;2;;;;;
;'S-GRAVENHAGE;2552LL;26;14;0;;;;;
;'S-GRAVENHAGE;2552LR;30;20;5;;;;;
;'S-GRAVENHAGE;2552LW;34;17;1;;;;;
;'S-GRAVENHAGE;2552LZ;1;0;0;;;;;
;'S-GRAVENHAGE;2552MA;17;11;0;;;;;
;'S-GRAVENHAGE;2552MB;15;10;0;;;;;
;'S-GRAVENHAGE;2552MC;9;8;0;;;;;
;'S-GRAVENHAGE;2552MD;15;11;0;;;;;
;'S-GRAVENHAGE;2552MJ;22;13;0;;;;;
;'S-GRAVENHAGE;2552MP;8;6;0;;;;;
;'S-GRAVENHAGE;2552MR;7;2;0;;;;;
;'S-GRAVENHAGE;2552MS;24;14;0;;;;;
;'S-GRAVENHAGE;2552MT;17;7;1;;;;;
;'S-GRAVENHAGE;2552MV;24;17;1;;;;;
;'S-GRAVENHAGE;2552MX;18;11;0;;;;;
;'S-GRAVENHAGE;2552MZ;20;15;0;;;;;
;'S-GRAVENHAGE;2552NB;16;10;2;;;;;
;'S-GRAVENHAGE;2552NC;16;9;0;;;;;
;'S-GRAVENHAGE;2552ND;24;19;0;;;;;
;'S-GRAVENHAGE;2552NJ;12;6;1;;;;;
;'S-GRAVENHAGE;2564AV;24;19;0;;;;;
;'S-GRAVENHAGE;2564AW;24;17;0;;;;;
;'S-GRAVENHAGE;2564AX;19;13;0;;;;;
;'S-GRAVENHAGE;2564BH;20;14;1;;;;;
;'S-GRAVENHAGE;2564BJ;23;12;1;;;;;
;'S-GRAVENHAGE;2564BK;25;14;2;;;;;
;'S-GRAVENHAGE;2564BM;17;12;0;;;;;
;'S-GRAVENHAGE;2564BS;19;8;0;;;;;
;'S-GRAVENHAGE;2564BW;22;15;1;;;;;
;'S-GRAVENHAGE;2564BZ;236;123;1;;;;;
;'S-GRAVENHAGE;2564CB;21;12;0;;;;;
;'S-GRAVENHAGE;2564CC;20;12;0;;;;;
;'S-GRAVENHAGE;2564CH;18;8;4;;;;;
;'S-GRAVENHAGE;2564CJ;23;12;0;;;;;
;'S-GRAVENHAGE;2564CK;18;16;0;;;;;
;'S-GRAVENHAGE;2564CM;22;16;1;;;;;
;'S-GRAVENHAGE;2564CN;25;19;1;;;;;
;'S-GRAVENHAGE;2564CS;22;11;3;;;;;
;'S-GRAVENHAGE;2564CW;25;13;3;;;;;
;'S-GRAVENHAGE;2564CZ;23;15;0;;;;;
;'S-GRAVENHAGE;2564ED;18;5;5;;;;;
;'S-GRAVENHAGE;2564EE;25;11;5;;;;;
;'S-GRAVENHAGE;2564EG;19;13;1;;;;;
;'S-GRAVENHAGE;2564EJ;29;21;1;;;;;
;'S-GRAVENHAGE;2564EP;15;8;1;;;;;
;'S-GRAVENHAGE;2564ER;28;17;1;;;;;
;'S-GRAVENHAGE;2564ES;22;15;0;;;;;
;'S-GRAVENHAGE;2564ET;18;8;2;;;;;
;'S-GRAVENHAGE;2564EX;27;22;0;;;;;
;'S-GRAVENHAGE;2564GM;9;4;0;;;;;
;'S-GRAVENHAGE;2564GN;24;14;2;;;;;
;'S-GRAVENHAGE;2564GW;21;11;0;;;;;
;'S-GRAVENHAGE;2564GZ;21;14;1;;;;;
;'S-GRAVENHAGE;2564HA;19;14;0;;;;;
;'S-GRAVENHAGE;2564HB;22;9;0;;;;;
;'S-GRAVENHAGE;2564HC;18;9;0;;;;;
;'S-GRAVENHAGE;2564HH;24;15;1;;;;;
;'S-GRAVENHAGE;2564HK;22;7;1;;;;;
;'S-GRAVENHAGE;2564HL;19;8;0;;;;;
;'S-GRAVENHAGE;2564HM;24;11;0;;;;;
;'S-GRAVENHAGE;2564HN;21;10;0;;;;;
;'S-GRAVENHAGE;2564JA;21;15;1;;;;;
;'S-GRAVENHAGE;2564JD;24;10;0;;;;;
;'S-GRAVENHAGE;2564JE;21;13;2;;;;;
;'S-GRAVENHAGE;2564JG;19;10;1;;;;;
;'S-GRAVENHAGE;2564JL;19;12;1;;;;;
;'S-GRAVENHAGE;2564JP;19;9;5;;;;;
;'S-GRAVENHAGE;2564JR;24;15;3;;;;;
;'S-GRAVENHAGE;2564KA;25;11;0;;;;;
;'S-GRAVENHAGE;2564KD;27;17;0;;;;;
;'S-GRAVENHAGE;2564KE;20;13;0;;;;;
;'S-GRAVENHAGE;2564KG;17;13;0;;;;;
;'S-GRAVENHAGE;2564KL;39;22;2;;;;;
;'S-GRAVENHAGE;2564KP;24;9;0;;;;;
;'S-GRAVENHAGE;2564KR;24;9;1;;;;;
;'S-GRAVENHAGE;2564KS;24;9;1;;;;;
;'S-GRAVENHAGE;2564KT;12;9;0;;;;;
;'S-GRAVENHAGE;2564KV;20;7;2;;;;;
;'S-GRAVENHAGE;2564LB;22;12;0;;;;;
;'S-GRAVENHAGE;2564LJ;17;13;0;;;;;
;'S-GRAVENHAGE;2564LP;12;6;0;;;;;
;'S-GRAVENHAGE;2564LS;18;15;0;;;;;
;'S-GRAVENHAGE;2564LT;19;13;1;;;;;
;'S-GRAVENHAGE;2564LW;6;3;0;;;;;
;'S-GRAVENHAGE;2564LZ;13;12;0;;;;;
;'S-GRAVENHAGE;2564PA;25;15;1;;;;;
;'S-GRAVENHAGE;2564PC;29;17;0;;;;;
;'S-GRAVENHAGE;2564PD;19;12;0;;;;;
;'S-GRAVENHAGE;2564PE;18;14;0;;;;;
;'S-GRAVENHAGE;2564PG;23;16;0;;;;;
;'S-GRAVENHAGE;2564PH;21;11;2;;;;;
;'S-GRAVENHAGE;2564PK;18;9;0;;;;;
;'S-GRAVENHAGE;2564PL;17;10;0;;;;;
;'S-GRAVENHAGE;2564PM;16;10;0;;;;;
;'S-GRAVENHAGE;2564PN;22;8;2;;;;;
;'S-GRAVENHAGE;2564PR;24;17;0;;;;;
;'S-GRAVENHAGE;2564PV;24;13;1;;;;;
;'S-GRAVENHAGE;2564PX;27;17;0;;;;;
;'S-GRAVENHAGE;2564RA;17;10;0;;;;;
;'S-GRAVENHAGE;2564RC;24;15;1;;;;;
;'S-GRAVENHAGE;2564RD;19;15;1;;;;;
;'S-GRAVENHAGE;2564RE;22;12;0;;;;;
;'S-GRAVENHAGE;2564RG;20;18;0;;;;;
;'S-GRAVENHAGE;2564RL;21;14;0;;;;;
;'S-GRAVENHAGE;2564RT;22;17;0;;;;;
;'S-GRAVENHAGE;2564RV;23;13;0;;;;;
;'S-GRAVENHAGE;2564RX;25;17;3;;;;;
;'S-GRAVENHAGE;2564SB;19;14;0;;;;;
;'S-GRAVENHAGE;2564SC;21;14;1;;;;;
;'S-GRAVENHAGE;2564SH;23;14;1;;;;;
;'S-GRAVENHAGE;2564SK;19;14;0;;;;;
;'S-GRAVENHAGE;2564SL;16;10;1;;;;;
;'S-GRAVENHAGE;2564SM;12;7;0;;;;;
;'S-GRAVENHAGE;2564SN;26;13;0;;;;;
;'S-GRAVENHAGE;2564SV;13;10;0;;;;;
;'S-GRAVENHAGE;2564SW;18;16;0;;;;;
;'S-GRAVENHAGE;2564SZ;10;4;0;;;;;
;'S-GRAVENHAGE;2564TA;16;7;2;;;;;
;'S-GRAVENHAGE;2564TC;10;7;2;;;;;
;'S-GRAVENHAGE;2564TD;13;7;1;;;;;
;'S-GRAVENHAGE;2564TE;11;9;0;;;;;
;'S-GRAVENHAGE;2564TG;8;6;1;;;;;
;'S-GRAVENHAGE;2564TH;18;13;0;;;;;
;'S-GRAVENHAGE;2564TL;21;15;2;;;;;
;'S-GRAVENHAGE;2564TM;15;14;1;;;;;
;'S-GRAVENHAGE;2564TN;19;13;1;;;;;
;'S-GRAVENHAGE;2552NR;23;16;1;;;;;
;'S-GRAVENHAGE;2552NS;22;17;0;;;;;
;'S-GRAVENHAGE;2552NV;28;11;3;;;;;
;'S-GRAVENHAGE;2552NX;26;19;0;;;;;
;'S-GRAVENHAGE;2552NZ;28;19;3;;;;;
;'S-GRAVENHAGE;2552PC;18;15;0;;;;;
;'S-GRAVENHAGE;2552PD;37;23;0;;;;;
;'S-GRAVENHAGE;2552PE;25;18;0;;;;;
;'S-GRAVENHAGE;2552PH;25;18;1;;;;;
;'S-GRAVENHAGE;2552PJ;31;19;2;;;;;
;'S-GRAVENHAGE;2552PK;53;21;1;;;;;
;'S-GRAVENHAGE;2552PM;31;20;1;;;;;
;'S-GRAVENHAGE;2552PN;34;20;1;;;;;
;'S-GRAVENHAGE;2552PP;5;4;1;;;;;
;'S-GRAVENHAGE;2552PS;21;12;0;;;;;
;'S-GRAVENHAGE;2552PT;14;11;0;;;;;
;'S-GRAVENHAGE;2552PW;10;4;0;;;;;
;'S-GRAVENHAGE;2552PX;41;35;0;;;;;
;'S-GRAVENHAGE;2552RE;17;12;1;;;;;
;'S-GRAVENHAGE;2552RG;16;10;0;;;;;
;'S-GRAVENHAGE;2552RH;14;5;1;;;;;
;'S-GRAVENHAGE;2552RK;18;12;1;;;;;
;'S-GRAVENHAGE;2552RL;20;10;0;;;;;
;'S-GRAVENHAGE;2552RM;16;12;0;;;;;
;'S-GRAVENHAGE;2552RN;21;13;0;;;;;
;'S-GRAVENHAGE;2552RP;9;5;1;;;;;
;'S-GRAVENHAGE;2552RT;15;5;0;;;;;
;'S-GRAVENHAGE;2552RW;31;13;1;;;;;
;'S-GRAVENHAGE;2552SB;162;60;0;;;;;
;'S-GRAVENHAGE;2552SC;35;26;0;;;;;
;'S-GRAVENHAGE;2552SJ;36;26;1;;;;;
;'S-GRAVENHAGE;2552TC;11;6;0;;;;;
;'S-GRAVENHAGE;2552TD;12;8;0;;;;;
;'S-GRAVENHAGE;2552TE;5;1;0;;;;;
;'S-GRAVENHAGE;2552TG;18;9;0;;;;;
;'S-GRAVENHAGE;2552TH;21;14;0;;;;;
;'S-GRAVENHAGE;2552TJ;14;10;0;;;;;
;'S-GRAVENHAGE;2552TK;12;5;1;;;;;
;'S-GRAVENHAGE;2552TM;16;11;0;;;;;
;'S-GRAVENHAGE;2552TN;11;8;0;;;;;
;'S-GRAVENHAGE;2552TP;13;7;0;;;;;
;'S-GRAVENHAGE;2552TT;21;16;0;;;;;
;'S-GRAVENHAGE;2552TW;17;8;2;;;;;
;'S-GRAVENHAGE;2552VC;17;10;0;;;;;
;'S-GRAVENHAGE;2552VD;8;4;0;;;;;
;'S-GRAVENHAGE;2552VE;7;4;0;;;;;
;'S-GRAVENHAGE;2552VH;7;4;0;;;;;
;'S-GRAVENHAGE;2552VJ;13;8;0;;;;;
;'S-GRAVENHAGE;2552VK;12;8;1;;;;;
;'S-GRAVENHAGE;2552VM;16;10;0;;;;;
;'S-GRAVENHAGE;2552VN;26;18;1;;;;;
;'S-GRAVENHAGE;2552VP;15;10;0;;;;;
;'S-GRAVENHAGE;2552VS;12;8;0;;;;;
;'S-GRAVENHAGE;2552VT;12;9;0;;;;;
;'S-GRAVENHAGE;2552VX;6;3;0;;;;;
;'S-GRAVENHAGE;2552WB;25;16;1;;;;;
;'S-GRAVENHAGE;2552WC;28;14;0;;;;;
;'S-GRAVENHAGE;2552WD;27;17;0;;;;;
;'S-GRAVENHAGE;2552WJ;21;10;1;;;;;
;'S-GRAVENHAGE;2552WR;28;13;0;;;;;
;'S-GRAVENHAGE;2552WS;28;19;2;;;;;
;'S-GRAVENHAGE;2552WV;21;12;2;;;;;
;'S-GRAVENHAGE;2552WX;23;14;1;;;;;
;'S-GRAVENHAGE;2552WZ;19;12;0;;;;;
;'S-GRAVENHAGE;2552XG;12;7;0;;;;;
;'S-GRAVENHAGE;2552XH;20;13;1;;;;;
;'S-GRAVENHAGE;2552XK;14;6;0;;;;;
;'S-GRAVENHAGE;2552XL;11;4;0;;;;;
;'S-GRAVENHAGE;2552XM;27;15;2;;;;;
;'S-GRAVENHAGE;2552XN;6;2;1;;;;;
;'S-GRAVENHAGE;2552XR;14;5;0;;;;;
;'S-GRAVENHAGE;2552XW;8;6;0;;;;;
;'S-GRAVENHAGE;2552ZA;14;7;0;;;;;
;'S-GRAVENHAGE;2552ZB;11;8;0;;;;;
;'S-GRAVENHAGE;2552ZL;15;13;0;;;;;
;'S-GRAVENHAGE;2552ZR;22;17;0;;;;;
;'S-GRAVENHAGE;2552ZV;131;14;1;;;;;
;'S-GRAVENHAGE;2553AW;42;22;0;;;;;
;'S-GRAVENHAGE;2553AZ;32;24;0;;;;;
;'S-GRAVENHAGE;2553BB;18;12;1;;;;;
;'S-GRAVENHAGE;2553BC;19;9;2;;;;;
;'S-GRAVENHAGE;2553BD;18;12;0;;;;;
;'S-GRAVENHAGE;2553BH;12;4;0;;;;;
;'S-GRAVENHAGE;2553BJ;6;2;0;;;;;
;'S-GRAVENHAGE;2553BP;14;9;0;;;;;
;'S-GRAVENHAGE;2553BS;22;16;0;;;;;
;'S-GRAVENHAGE;2553BT;22;15;0;;;;;
;'S-GRAVENHAGE;2553BV;22;13;0;;;;;
;'S-GRAVENHAGE;2553BX;22;16;0;;;;;
;'S-GRAVENHAGE;2553CA;12;4;0;;;;;
;'S-GRAVENHAGE;2553CC;10;7;0;;;;;
;'S-GRAVENHAGE;2553CE;10;10;0;;;;;
;'S-GRAVENHAGE;2553CG;35;19;1;;;;;
;'S-GRAVENHAGE;2553CM;58;31;2;;;;;
;'S-GRAVENHAGE;2553CR;2;0;1;;;;;
;'S-GRAVENHAGE;2553CS;12;10;0;;;;;
;'S-GRAVENHAGE;2553DD;48;22;3;;;;;
;'S-GRAVENHAGE;2553DE;17;5;0;;;;;
